Keyword,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub. Year,Author,Title
ds9.si.edu,SAOImage DS9,0,that contain all of the substantial UV flux with the aid of the ds96 6 http:&#x2F;&#x2F;<em>ds9.si.edu</em> contour tool,FALSE,2015ApJ...813..117F,2015arXiv150900487F,NOAO|Chandra|Spitzer|HST,The Astrophysical Journal,2015arXiv150900487F|2015ApJ...813..117F|10.1088/0004-637X/813/2/117|10.1088/0004-637X/813/2/117|arXiv:1509.00487|2015arXiv150900487F,10.1088/0004-637X/813/2/117,2015,"Fogarty, Kevin",Star Formation Activity in CLASH Brightest Cluster Galaxies
ds9.si.edu,SAOImage DS9,0,DS9 <em>(http:&#x2F;&#x2F;ds9.si.edu)</em> using a simple ray-trace algorithm with the Maximum Intensity Projection,TRUE,2015ApJ...809..153M,2015arXiv150407723M,,The Astrophysical Journal,2015arXiv150407723M|2015ApJ...809..153M|10.1088/0004-637X/809/2/153|10.1088/0004-637X/809/2/153|2015arXiv150407723M|arXiv:1504.07723,10.1088/0004-637X/809/2/153,2015,"Martin, P. G.",GHIGLS: H I Mapping at Intermediate Galactic Latitude Using the Green Bank Telescope
ds9.si.edu,SAOImage DS9,0,This position was then translated to a region file and visually inspected in ds9.26 26 http:&#x2F;&#x2F;<em>ds9.si.edu</em>,FALSE,2018AJ....155..201W,2017arXiv170302402W,NOAO,The Astronomical Journal,2017arXiv170302402W|2018AJ....155..201W|10.3847/1538-3881/aab901|2017arXiv170302402W|arXiv:1703.02402|10.3847/1538-3881/aab901,10.3847/1538-3881/aab901,2018,"Weyant, Anja",The First Data Release from SweetSpot: 74 Supernovae in 36 Nights on WIYN+WHIRC
ds9.si.edu,SAOImage DS9,0,"et al. 2006), the SAOImage DS910 10 http:&#x2F;&#x2F;<em>ds9.si.edu</em> visualization tool (Joye Mandel 2003),",TRUE,2018ApJS..235...43T,2018arXiv180204902T,Chandra|Spitzer,The Astrophysical Journal Supplement Series,2018arXiv180204902T|2018ApJS..235...43T|10.3847/1538-4365/aaaf67|arXiv:1802.04902|10.3847/1538-4365/aaaf67|2018arXiv180204902T,10.3847/1538-4365/aaaf67,2018,"Townsley, Leisa K.","The Massive Star-forming Regions Omnibus X-ray Catalog, Second Installment"
ds9.si.edu,SAOImage DS9,0,"were viewed with DS921 21 <em>http:&#x2F;&#x2F;ds9.si.edu&#x2F;</em> and overlaid with regions indicating (i) the H i position,",TRUE,2016AJ....151...52S,2016arXiv160202922S,ESO/Telescopes,The Astronomical Journal,2016arXiv160202922S|2016AJ....151...52S|10.3847/0004-6256/151/3/52|2016arXiv160202922S|10.3847/0004-6256/151/3/52|arXiv:1602.02922,10.3847/0004-6256/151/3/52,2016,"Staveley-Smith, L.",The Parkes H I Zone of Avoidance Survey
ds9.si.edu,SAOImage DS9,0,data with associated mask information. The code 15 http:&#x2F;&#x2F;<em>ds9.si.edu</em>&#x2F;site&#x2F;Home.html 16,FALSE,2019arXiv190100866B,,,arXiv e-prints,2019arXiv190100866B|arXiv:1901.00866,,2019,"Belfiore, Francesco",The Data Analysis Pipeline for the SDSS-IV MaNGA IFU Galaxy Survey: Emission-Line Modeling
ds9.si.edu,SAOImage DS9,0,the orientation of the focal plane on the sky and in SAOImage DS928 28 http:&#x2F;&#x2F;<em>ds9.si.edu</em>,FALSE,2015AJ....150..150F,2015arXiv150402900F,NOAO,The Astronomical Journal,2015arXiv150402900F|2015AJ....150..150F|10.1088/0004-6256/150/5/150|10.1088/0004-6256/150/5/150|2015arXiv150402900F|arXiv:1504.02900,10.1088/0004-6256/150/5/150,2015,"Flaugher, B.",The Dark Energy Camera
ds9.si.edu,SAOImage DS9,0,and the significant exposure variation is clearly 21 22 http:&#x2F;&#x2F;<em>ds9.si.edu</em>&#x2F;site&#x2F;Home.html http,FALSE,2018arXiv181202718K,,,arXiv e-prints,2018arXiv181202718K|arXiv:1812.02718,,2018,"Kim, Dong-Woo",Chandra Early-Type Galaxy Atlas
ds9.si.edu,SAOImage DS9,0,:&#x2F;&#x2F;healpy.readthedocs.org 3 http:&#x2F;&#x2F;healpix.sourceforge.net 4 http:&#x2F;&#x2F;<em>ds9.si.edu</em> 5 http:&#x2F;&#x2F;aladin.u-strasbg.fr Table D.1.,FALSE,2015PhDT.........6S,2015arXiv150103765S,Keck,Ph.D. Thesis,2015arXiv150103765S|2015PhDT.........6S|arXiv:1501.03765|2015arXiv150103765S,,2015,"Singer, Leo P.",The needle in the 100 deg2 haystack: The hunt for binary neutron star mergers with LIGO and Palomar Transient Factory
"This work was performed in large part under a grant from NASA\'s Applied Information System Research Program (NAGW-3913), with support from the AXAF Science Center (NAS8-39073).",SAOImage DS9,0,"from <em>NASA</em>&#x27;s <em>Applied</em> <em>Information</em> <em>System</em> <em>Research</em> <em>Program</em> <em>(NAGW-3913),</em> with <em>support</em> from the <em>AXAF</em> <em>Science</em> without sacrificing their independence. Acknowledgments. This <em>work</em> was <em>performed</em> in <em>large</em> part <em>under</em> a <em>grant</em> <em>Center</em> <em>(NAS8-39073).</em> References Mandel, E., Roll, J., Schmidt, D., Vanllilst, M., &amp; Burg, R. 1993,",TRUE,1997ASPC..125..253M,1997adass...6..253M,CfA,Astronomical Data Analysis Software and Systems VI,1997adass...6..253M|1997ASPC..125..253M|1997adass...6..253M,,1997,"Mandel, E.",The SAOtng Programming Interface
Spec2d,Spec2d,0,for each mask were combined using the DEEP2 version of the <em>spec2d</em> package (Davis etal. 2003).77See also <em>http:&#x2F;&#x2F;astro.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d&#x2F;.</em> This package combines the individual exposures of the slit mosaic and performs wavelength-dimensional spectrum for each slit. The <em>spec2d</em> pipeline also generates a processed one-dimensional spectrum <em>spec2d</em> also determines if any other peaks exist in the spatial profile of the slit that are distinct,TRUE,2009ApJ...700...20L,2009arXiv0905.2233L,Subaru|Keck|Spitzer|HST,The Astrophysical Journal,2009arXiv0905.2233L|2009ApJ...700...20L|10.1088/0004-637X/700/1/20|2009arXiv0905.2233L|10.1088/0004-637X/700/1/20|arXiv:0905.2233,10.1088/0004-637X/700/1/20,2009,"Lemaux, B. C.",Serendipitous Discovery of an Overdensity of Ly? Emitters at z ~ 4.8 in the CL1604 Supercluster Field
Spec2d,Spec2d,0,using the DEEP2 (Davis et al. 2003) version of the <em>spec2d</em> data reduction pipeline. Based on the Sloan at <em>http:&#x2F;&#x2F;astron.berkeley.edu&#x2F;cooper&#x2F;deep&#x2F;spec2d.</em> 3. CLUSTER PROPERTIES 3.1. Velocity Dispersions Velocity dispersions are notoriously,TRUE,2004ApJ...607L...1G,2004astro.ph..3715G,Keck,The Astrophysical Journal,2004astro.ph..3715G|2004ApJ...607L...1G|10.1086/421463|arXiv:astro-ph/0403715|2004astro.ph..3715G|10.1086/421463,10.1086/421463,2004,"Gal, R. R.",Spectroscopic Confirmation of the Cl 1604 Supercluster at z~0.9
Spec2d,Spec2d,0,"we use zfind from the <em>spec2d</em> spectral analysis suite for idl,4 which cross-correlates the galaxy spectrum with that of a smooth eigenspectrum from the <em>spec2d</em> template library. <em>spec2d</em> finds a family",FALSE,2014MNRAS.444..866M,2014arXiv1407.6737M,Gemini,Monthly Notices of the Royal Astronomical Society,2014arXiv1407.6737M|2014MNRAS.444..866M|10.1093/mnras/stu1485|2014arXiv1407.6737M|10.1093/mnras/stu1485|arXiv:1407.6737,10.1093/mnras/stu1485,2014,"Maksym, W. P.",Deep spectroscopy of the M<SUB>V</SUB> ? -14.8 host galaxy of a tidal disruption flare in A1795
Spec2d,Spec2d,0,"Reduction was performed using the <em>spec2d</em> IDL pipeline developed for the DEEP2 survey (Davis et al. 2003 concern regarding spurious features. 7 The <em>spec2d</em> pipeline can be downloaded at <em>http:&#x2F;&#x2F;juno.as.arizona.edu&#x2F;?cooper&#x2F;deep&#x2F;spec2d&#x2F;</em> 2 The Astrophysical Journal Letters, 728:L2 (5pp), 2011 February 10 Stark, Ellis, &amp; Ouchi",TRUE,2011ApJ...728L...2S,2010arXiv1009.5471S,Keck|ESO/Telescopes,The Astrophysical Journal,2010arXiv1009.5471S|2011ApJ...728L...2S|10.1088/2041-8205/728/1/L2|10.1088/2041-8205/728/1/L2|arXiv:1009.5471|2010arXiv1009.5471S,10.1088/2041-8205/728/1/L2,2011,"Stark, Daniel P.",Keck Spectroscopy of Faint 3&gt;z&gt;7 Lyman Break Galaxies: A High Fraction of Line Emitters at Redshift Six
Spec2d,Spec2d,0,".3.Reductions We reduced the raw images into one-dimensional spectra with the <em>spec2d55http:&#x2F;&#x2F;deep.berkeley.edu&#x2F;spec2d&#x2F;</em> in the science images. The <em>spec2d</em> software also fitted a fifth-order Legendre polynomial in wavelength to the pixel positions of arc lines. For each exposure of each slitlet, <em>spec2d</em> computed the sky emission A machine-readable version of the full table is available. The <em>spec2d</em> software also computed the error",FALSE,2012ApJ...751...46K,2012arXiv1203.4561K,Keck,The Astrophysical Journal,2012arXiv1203.4561K|2012ApJ...751...46K|10.1088/0004-637X/751/1/46|arXiv:1203.4561|2012arXiv1203.4561K|10.1088/0004-637X/751/1/46,10.1088/0004-637X/751/1/46,2012,"Kirby, Evan N.",The Dynamics and Metallicity Distribution of the Distant Dwarf Galaxy VV124
Spec2d,Spec2d,0,"<em>http:&#x2F;&#x2F;astro.berkeley.edu&#x2F;#x0007E;cooper&#x2F;deep&#x2F;spec2d&#x2F;slitmask.html.</em> during reduction with the DEEP2 version of the <em>spec2d</em> package (Newman et al. 2013). versions of the <em>spec2d</em> and spec1d packages (Newman et al. 2013). This package combines the individual on a slit-by-slit basis, generating a processed two-dimensional spectrum for each slit. The <em>spec2d</em> pipeline",TRUE,2015ApJ...805..143D,2014arXiv1410.2893D,Leiden Observatory|Keck|CfA|Subaru|CFHT,The Astrophysical Journal,2014arXiv1410.2893D|2015ApJ...805..143D|10.1088/0004-637X/805/2/143|2014arXiv1410.2893D|arXiv:1410.2893|10.1088/0004-637X/805/2/143,10.1088/0004-637X/805/2/143,2015,"Dawson, William A.",MC<SUP>2</SUP>: Galaxy Imaging and Redshift Analysis of the Merging Cluster CIZA J2242.8+5301
Spec2d,Spec2d,0,"pixel1 and a central wavelength of 7000 angst. The spectra were reduced using the <em>spec2d</em> and spec1d software modified for the SPLASH survey (Cooper et al. 2012; Newman et al. 2013). The <em>spec2d</em> routine Spectroscopic Templates To complement the Milky Way spectroscopic templates included in the <em>spec2d</em> pipeline,",TRUE,2015ApJ...810...60H,2015arXiv150706687H,Keck|HST,The Astrophysical Journal,2015arXiv150706687H|2015ApJ...810...60H|10.1088/0004-637X/810/1/60|arXiv:1507.06687|10.1088/0004-637X/810/1/60|2015arXiv150706687H,10.1088/0004-637X/810/1/60,2015,"Hamren, Katherine M.",A Spectroscopic and Photometric Exploration of the C/M Ratio in the Disk of M31
Spec2d,Spec2d,0,"process was performed in idl using the pipeline for DEIMOS in the <em>spec2d</em> package (Cooper etal. 2012; of each slit and cosmic-rays rejection is applied on individual pixels. The <em>spec2d</em> package does a good job, by the <em>spec2d</em> pipeline for quality inspection (Allslits0.[name_of_the_mask].fits), Example of a control image from <em>spec2d</em> (Allslits0.xxxx.fits) showing four consecutive slits. The image",TRUE,2015MNRAS.448.1240D,2014arXiv1412.6694G,Keck|HST,Monthly Notices of the Royal Astronomical Society,2014arXiv1412.6694G|2015MNRAS.448.1240D|10.1093/mnras/stu2738|arXiv:1412.6694|2014arXiv1412.6694G|10.1093/mnras/stu2738,10.1093/mnras/stu2738,2015,"Díaz, C. Gonzalo",Large-scale environment of z ? 5.7 C IV absorption systems -II. Spectroscopy of Lyman ? emitters
Spec2d,Spec2d,0,"to a velocity accuracy of 30kms1. All DEIMOS data were reduced using the automated <em>spec2d</em> <em>pipeline66http:&#x2F;&#x2F;astro.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d&#x2F;</em> developed by the DEEP2 survey. The spec1d package77Based produced by <em>spec2d.</em> The combination of 1D and 2D spectra were analyzed using the zspec software, solution output by the <em>spec2d</em> pipeline. We located the peak of the continuum along the spatial axis by",FALSE,2011ApJ...741..115M,2011arXiv1102.3911M,Keck|HST,The Astrophysical Journal,2011arXiv1102.3911M|2011ApJ...741..115M|10.1088/0004-637X/741/2/115|2011arXiv1102.3911M|10.1088/0004-637X/741/2/115|arXiv:1102.3911,10.1088/0004-637X/741/2/115,2011,"Miller, Sarah H.",The Assembly History of Disk Galaxies. I. The Tully-Fisher Relation to z ~= 1.3 from Deep Exposures with DEIMOS
Spec2d,Spec2d,0,"of the <em>spec2d</em> package (Newman etal. 2013) to reduce the data. <em>spec2d</em> performs wavelength calibration, cosmic-dimensional spectrum for each slit. The <em>spec2d</em> pipeline also generates a processed one-dimensional spectrum",TRUE,2015MNRAS.450..630S,2015arXiv150302076S,Leiden Observatory|Keck|CfA,Monthly Notices of the Royal Astronomical Society,2015arXiv150302076S|2015MNRAS.450..630S|10.1093/mnras/stv521|arXiv:1503.02076|2015arXiv150302076S|10.1093/mnras/stv521,10.1093/mnras/stv521,2015,"Sobral, David","MC<SUP>2</SUP>: boosted AGN and star formation activity in CIZA J2242.8+5301, a massive post-merger cluster at z = 0.19"
Spec2d,Spec2d,0,using the <em>spec2d</em> IDL <em>pipeline1313http:&#x2F;&#x2F;astro.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d&#x2F;</em> developed by the DEEP2 Team is such that the darker is more positive. Bottom: corresponding one-dimensional spectrum obtain through <em>spec2d</em> reduction,FALSE,2012ApJ...757...43H,2012arXiv1207.5798H,Keck|Subaru|HST,The Astrophysical Journal,2012arXiv1207.5798H|2012ApJ...757...43H|10.1088/0004-637X/757/1/43|arXiv:1207.5798|2012arXiv1207.5798H|10.1088/0004-637X/757/1/43,10.1088/0004-637X/757/1/43,2012,"Hathi, Nimish P.",Near-infrared Survey of the GOODS-North Field: Search for Luminous Galaxy Candidates at z &gt;~ 6.5
Spec2d,Spec2d,0,was used for all observations. The seeing was 0.7 during the observations. We reduced the data using the <em>spec2d</em> data reduction beyond 7000 because of strong airglow lines and fringing in the CCD. The <em>spec2d</em> pipeline attempts See http:&#x2F;&#x2F;www2.keck.hawaii.edu&#x2F;inst&#x2F;deimos&#x2F;specs.html. 6 The <em>spec2d</em> pipeline was developed at UC Berkeley with support from NSF grant,FALSE,2007ApJ...666..794F,2007arXiv0705.4365F,Keck|Gemini|HST,The Astrophysical Journal,2007arXiv0705.4365F|2007ApJ...666..794F|10.1086/520530|2007arXiv0705.4365F|10.1086/520530|arXiv:0705.4365,10.1086/520530,2007,"Fu, Hai",Integral Field Spectroscopy of the Extended Emission-Line Region of 4C 37.43
Spec2d,Spec2d,0,"without such contaminations in the red wavelength range. The reduction was performed using the <em>spec2d</em> IDL pipeline1414The at <em>http:&#x2F;&#x2F;astro.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d&#x2F;.</em> developed by the DEEP2 Redshift Survey Team (Davis et al. 2003). We used a modified version of the <em>spec2d</em> (P. Capak et al., in preparation) for the data taken with HDF11D, since those data were dithered.",TRUE,2012ApJ...744...83O,2011arXiv1107.3159O,Subaru|Keck|Spitzer|HST,The Astrophysical Journal,2011arXiv1107.3159O|2012ApJ...744...83O|10.1088/0004-637X/744/2/83|10.1088/0004-637X/744/2/83|arXiv:1107.3159|2011arXiv1107.3159O,10.1088/0004-637X/744/2/83,2012,"Ono, Yoshiaki",Spectroscopic Confirmation of Three z-dropout Galaxies at z = 6.844-7.213: Demographics of Ly? Emission in z ~ 7 Galaxies
Spec2d,Spec2d,0,minutes exposure. The seeing ranged from to . We reduced the data using the <em>spec2d</em> pipeline.,FALSE,2006ApJ...640L.123M,2006astro.ph..2421M,Keck|Subaru,The Astrophysical Journal,2006astro.ph..2421M|2006ApJ...640L.123M|10.1086/503362|10.1086/503362|2006astro.ph..2421M|arXiv:astro-ph/0602421,10.1086/503362,2006,"Matsuda, Yuichi",A Keck/DEIMOS Spectroscopy of Ly? Blobs at Redshift z = 3.1
Spec2d,Spec2d,0,"from ap0farcs5to1farcs0 FWHM. For the initial data reduction, we use the DEEP2 <em>spec2d</em> pipeline,66See <em>http:&#x2F;&#x2F;astron.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d&#x2F;.</em> which is based on the Sloan Digital Sky Survey (SDSS) spectral reduction package. This package",TRUE,2011ApJ...732...21C,,Keck|Spitzer,The Astrophysical Journal,2011ApJ...732...21C|10.1088/0004-637X/732/1/21|10.1088/0004-637X/732/1/21,10.1088/0004-637X/732/1/21,2011,"Choi, P. I.",Spectroscopically Selected Spitzer 24 ?m Active Galactic Nuclei
Spec2d,Spec2d,0,"versions of the <em>spec2d</em> and spec1d <em>software88http:&#x2F;&#x2F;astron.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d&#x2F;primer.html,</em>",FALSE,2009ApJ...701..776G,2009arXiv0908.1111G,NOAO|Keck|CFHT,The Astrophysical Journal,2009arXiv0908.1111G|2009ApJ...701..776G|10.1088/0004-637X/701/1/776|2009arXiv0908.1111G|10.1088/0004-637X/701/1/776|arXiv:0908.1111,10.1088/0004-637X/701/1/776,2009,"Gilbert, Karoline M.",The Dominance of Metal-rich Streams in Stellar Halos: A Comparison Between Substructure in M31 and ?CDM Models
Spec2d,Spec2d,0,"redshift is given, as no spectroscopy was obtained for this source. 5 The <em>spec2d</em> analysis pipeline was developed at UC Berkeley and can be obtained from <em>http:&#x2F;&#x2F;astro.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d.</em> 6 These models are preliminary in the sense that they do not yet include the updated Padova",FALSE,2007ApJ...669..241M,2007arXiv0707.1046M,Keck|Subaru|HST,The Astrophysical Journal,2007arXiv0707.1046M|2007ApJ...669..241M|10.1086/521433|arXiv:0707.1046|2007arXiv0707.1046M|10.1086/521433,10.1086/521433,2007,"McGrath, Elizabeth J.",Stellar Populations of Luminous Evolved Galaxies at z ~ 1.5
Spec2d,Spec2d,0,"2003; J. A. Newman et al. 2011, in <em>preparation).1515http:&#x2F;&#x2F;deep.berkeley.edu&#x2F;spec2d&#x2F;</em> Redshifts",FALSE,2011ApJS..193...14C,2011arXiv1101.4018C,Keck|HST,The Astrophysical Journal Supplement Series,2011arXiv1101.4018C|2011ApJS..193...14C|10.1088/0067-0049/193/1/14|10.1088/0067-0049/193/1/14|2011arXiv1101.4018C|arXiv:1101.4018,10.1088/0067-0049/193/1/14,2011,"Cooper, Michael C.",The DEEP3 Galaxy Redshift Survey: Keck/DEIMOS Spectroscopy in the GOODS-N Field
Spec2d,Spec2d,0,and resolution of R=2000 at Hagr. The spectra were processed by a modified version of the <em>spec2d</em> pipeline,FALSE,2016ApJ...833..232P,2016arXiv161101185P,Keck,The Astrophysical Journal,2016arXiv161101185P|2016ApJ...833..232P|10.3847/1538-4357/833/2/232|10.3847/1538-4357/833/2/232|2016arXiv161101185P|arXiv:1611.01185,10.3847/1538-4357/833/2/232,2016,"Plant, Kathryn A.",Runaway Dwarf Carbon Stars as Candidate Supernova Ejecta
Spec2d,Spec2d,0,image The data were reduced with the <em>spec2d</em> <em>software77http:&#x2F;&#x2F;deep.berkeley.edu&#x2F;spec2d&#x2F;</em> developed can be found at <em>http:&#x2F;&#x2F;deep.berkeley.edu&#x2F;spec2d&#x2F;primer.html.</em> the software uses the internal Quartz flats taken on the afternoon before the observations,FALSE,2011ApJ...741..122O,2011arXiv1109.5692O,Keck|Chandra|CfA,The Astrophysical Journal,2011arXiv1109.5692O|2011ApJ...741..122O|10.1088/0004-637X/741/2/122|10.1088/0004-637X/741/2/122|arXiv:1109.5692|2011arXiv1109.5692O,10.1088/0004-637X/741/2/122,2011,"Owers, Matt S.",Minor Merger-induced Cold Fronts in Abell 2142 and RXJ1720.1+2638
Spec2d,Spec2d,0,"were then processed by the <em>spec2d</em> pipeline developed by the DEEP2 team at UC Berkeley (Cooper et al. 2012). Table 3 in that pixel (as returned by the <em>spec2d</em> pipeline). We can write down the posterior probability distribution P., &amp; Gerke, B. F. 2012, <em>spec2d:</em> DEEP2 DEIMOS Spectral Pipeline, Astrophysics",TRUE,2018arXiv180904082C,,,arXiv e-prints,2018arXiv180904082C|arXiv:1809.04082,,2018,"Cunningham, Emily C.",HALO7D I: The Line of Sight Velocities of Distant Main Sequence Stars in the Milky Way Halo
Spec2d,Spec2d,0,? of the slit mask PA to achieve optimal sky subtraction during reduction with the DEEP2 version of the <em>spec2d</em> Keck&#x2F;DEIMOS: Data Reduction The exposures for each mask were combined using the DEEP2 versions of the <em>spec2d</em> a processed two-dimensional spectrum for each slit. The <em>spec2d</em> pipeline also generates a processed one,FALSE,2017arXiv171101347G,,Leiden Observatory,arXiv e-prints,2017arXiv171101347G|arXiv:1711.01347,,2017,"Golovich, Nathan",Merging Cluster Collaboration: Optical and Spectroscopic Survey of a Radio-Selected Sample of Twenty Nine Merging Galaxy Clusters
Spec2d,Spec2d,0,"of Hawaii. 2.2. Spectroscopic Data Reduction Spectra were reduced using the <em>spec2d</em> and spec1d software lines). The S&#x2F;N calculation is based on the assumption of Poisson errors as reported by <em>spec2d</em>.edu&#x2F;~cooper&#x2F;deep&#x2F;spec1d&#x2F;primer.html and <em>http:&#x2F;&#x2F;astron.berkeley.edu&#x2F;~cooper&#x2F;deep&#x2F;spec2d&#x2F;primer.html.</em> 11 IRAF is distributed by the National Optical Astronomy Observatory, which is operated by",FALSE,2006ApJ...652.1188G,2006astro.ph..5171G,NOAO|Keck|CFHT,The Astrophysical Journal,2006astro.ph..5171G|2006ApJ...652.1188G|10.1086/508643|arXiv:astro-ph/0605171|10.1086/508643|2006astro.ph..5171G,10.1086/508643,2006,"Gilbert, Karoline M.",A New Method for Isolating M31 Red Giant Stars: The Discovery of Stars out to a Radial Distance of 165 kpc
